 ,Text,Classificacao
#VALUE!,@sbtjornalismo: Presídio em Ribeirão das Neves (MG) é considerado modelo; veja como funciona https://t.co/2uknkS7B0q https://t.co/bHf3er… ,Positivo
#VALUE!,@soeiroanita: Polícia prende nove suspeitos de tráfico de drogas em Ipatinga https://t.co/XilTjjfQyO https://t.co/3J8kftt3E1 ,Positivo
#VALUE!,@soeiroanita: Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/PCYz7hJgjp https://t.co/yYwBbJzK7T ,Positivo
#VALUE!,"@SusipePa: Sem rebelião nos 10 anos de funcionamento, o novo modelo de gestão tem conseguido 60% de recuperação dos presos. https://t.co… ",Positivo
#VALUE!,@ubiratan405: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/PVIRXPFgCo @maria_lima muito bom!!… ,Positivo
#VALUE!,@uuntparticular: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/4H20O3TNrR ,Positivo
#VALUE!,"Sem rebelião nos 10 anos de funcionamento, o novo modelo de gestão tem conseguido 60% de recuperação dos presos.… https://t.co/EN02NesgI2 ",Positivo
#VALUE!,"Sem registro de rebelião ou motim nos 10 anos de funcionamento, novo modelo de gestão prisional tem conseguido... https://t.co/vmZbjnrRHf ",Positivo
#VALUE!,Tentativa de fuga é contida por agentes no Presídio de Mariana/MG https://t.co/xYh7ynnNsj https://t.co/BgURNFBI39 ,Positivo
#VALUE!,Tentativa de fuga é impedida no presídio de Mariana https://t.co/FXi0yibbQQ ,Positivo
#VALUE!,Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/KQJZiIPFZ5 ,Positivo
#VALUE!,"Trio é detido após assaltar pizzaria em Uberlândia: Roubo ocorreu na noite desta quinta-feira (26), no Bairro…… https://t.co/BPFYWZXmYw ",Positivo
#VALUE!,Homem é preso em Belo Horizonte suspeito de tráfico de drogas https://t.co/Kyy02WTa22 #timbeta… https://t.co/bbGVtwsEgB ,Positivo
#VALUE!,#i5gornascimento @i5gornascimento g1 Três homens são detidos após roubo em loja de celulares em Ipatinga https://t.co/rT4TRXdpfd ,Positivo
#VALUE!,"#Matipó #Matipó/MG: Novamente receptador é preso, dessa vez por Tráfico ilícito de #drogas… https://t.co/SLc7mErfmh ",Positivo
#VALUE!,#Matipó Matipó/MG: Autor de #roubo é preso pela #Polícia Militar https://t.co/heiIxF9uGE #celular #faca #vitima ,Positivo
#VALUE!,#timbeta #globo Homem é preso suspeito de envolvimento com tráfico de drogas em Belo Horizonte https://t.co/LfAjQzmimp #OperacaoBetaLab #S… ,Positivo
#VALUE!,#timbeta #globo Operação contra furto e roubo é realizada em Patos de Minas https://t.co/YQsSAQvyXm #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo PM apreende drogas na casa de avós de adolescente em Montes Claros https://t.co/DsgYCFXmJG #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/2ONQUSnfcD #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/BYKUj4kNxN #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Suspeito de tráfico de drogas é detido com mais de R$ 22 mil em Juiz de Fora https://t.co/nuMYdRQIHe #OperacaoBetaLab #Sig… ,Positivo
#VALUE!,#timbeta #globo Suspeitos de envolvimento com tráfico de drogas são detidos em Belo Horizonte https://t.co/8mp0nNQ3ve #OperacaoBetaLab #Si… ,Positivo
#VALUE!,#timbeta #globo Suspeitos de envolvimento em roubo de bancos no Sul de MG são presos https://t.co/uwJxjYCtqu #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,#timbeta #globo Três homens são detidos após roubo em loja de celulares em Ipatinga https://t.co/UC0RGNcM65 #OperacaoBetaLab #Sigodevolta ,Positivo
#VALUE!,@PMMG190 - 05 indivíduos são detidos após roubo no Estoril https://t.co/P5M38JCmzO ,Positivo
#VALUE!,@PMMG190 - 19ª CIA PM IND - PARÁ DE MINAS: PM apreende pistola e drogas com suspeitos de assaltos https://t.co/4pFZuXQi9b ,Positivo
#VALUE!,@PMMG190 - 21° BPM  UBÁ  PM PRENDE MULHER TRAFICANTE DE DROGAS https://t.co/M01OY2i4sD ,Positivo
#VALUE!,@PMMG190 - 23º BPM- DIVINÓPOLIS: Militares apreendem menor autor de roubo e recuperam veículo https://t.co/l9paDMyYg0 ,Positivo
#VALUE!,@PMMG190 - 23º BPM- DIVINÓPOLIS: Militares da 142ª Cia realizam prisão de autores e drogas https://t.co/IQCQjyY2dH ,Positivo
#VALUE!,@PMMG190 - 23º BPM- DIVINÓPOLIS: Militares do Gepmor realizam prisão de autor de roubo e prendem motocicleta... https://t.co/Nm8ijw814u ,Positivo
#VALUE!,@PMMG190 - 42º BPM: POLICIAIS MILITARES DE CURVELO PRENDEM TRAFICANTE https://t.co/Dlqw1toZ8P ,Positivo
#VALUE!,@PMMG190 - 44ºBPM - MATA VERDE  Mais de 21kg de drogas são apreendidos pela PM https://t.co/VsiHKzxFVW ,Positivo
#VALUE!,@PMMG190 - 45° BPM - PARACATU - POLÍCIA MILITAR PRENDE AUTORES DE TRÁFICO DE DROGAS E APREENDE ARMA DE FOGO. https://t.co/w3WlbGfsWZ ,Positivo
#VALUE!,@PMMG190 - 47º BPM  TRÁFICO ILÍCITO DE DROGAS EM MURIAÉ https://t.co/HYq93oPscl ,Positivo
#VALUE!,@PMMG190 - 5 presos por roubo a caminhão https://t.co/Xm71zj65DZ ,Positivo
#VALUE!,@PMMG190 - 7º BPM - POMPÉU: MILITARES APREENDEM ADOLESCENTES POR TRÁFICO DE DROGAS https://t.co/LDlw7ZTlIu ,Positivo
#VALUE!,@PMMG190 - APREENSÃO DE DROGAS EM FRUTAL/MG https://t.co/Cxdmz0dYlK ,Positivo
#VALUE!,@PMMG190 - Armas e réplica são localizadas em tentativa de roubo no Grogotó https://t.co/JG7qzVrtgK ,Positivo
#VALUE!,@PMMG190 - BURITIS - APREENSÃO DE DROGAS https://t.co/nLgTwjtyk0 ,Positivo
#VALUE!,@PMMG190 - Caminhão e gado são recuperados após roubo em fazenda. https://t.co/0qTGyD2pFs ,Positivo
#VALUE!,@PMMG190 - CB PM Tarcísio ministra pelstra sobre drogas em Congonhas https://t.co/usAAXYJSmg ,Positivo
#VALUE!,@PMMG190 - Contagem - Militares do 2º BPE apreendem três armas de fogo e drogas https://t.co/sIwTpWB83h ,Positivo
#VALUE!,"@PMMG190 - Coromandel - Apreensão de armas de fogo, munições e drogas https://t.co/IiseMAvJes ",Positivo
#VALUE!,@PMMG190 - Divinnópolis - Militares do Tático Móvel prendem autor de tráfico e grande quantidade de drogas https://t.co/JWkUyQMUEi ,Positivo
#VALUE!,@PMMG190 - Divinópolis - Cão farejador localiza drogas https://t.co/vUBsMjazD2 ,Positivo
#VALUE!,@PMMG190 - DOIS MENORES SÃO APREENDIDOS POR ROUBO DE APARELHO CELULAR https://t.co/NquHzKf5BM ,Positivo
#VALUE!,"@PMMG190 - Durante Operação Policial, menor é apreendido por tráfico de drogas em Ouro Preto (MG) https://t.co/RloB1iZf7h ",Positivo
#VALUE!,@PMMG190 - Ibiá - PM recupera carga de cafe e prende autor de roubo https://t.co/lmquGOOMcr ,Positivo
#VALUE!,@PMMG190 - IMBÉ DE MINAS  PM apreende arma e drogas https://t.co/GuUli6dk0i ,Positivo
#VALUE!,@PMMG190 - Lagoa Santa - PM apreende armas e drogas https://t.co/HpqYcpz3IQ ,Positivo
#VALUE!,@PMMG190 - MANHUAÇU  Menores Infratores apreendidos por furto de bicicletas. https://t.co/wNUq56egqU ,Positivo
#VALUE!,@PMMG190 - MANHUAÇU  PM recupera motocicleta furtada antes da vítima saber sobre o furto https://t.co/uch1lziTLq ,Positivo
#VALUE!,@PMMG190 - MATA VERDE  Mais de 21kg de drogas são apreendidos pela PM https://t.co/AA5Z6SPeHu ,Positivo
#VALUE!,@PMMG190 - Menor é apreendido após roubo em Pet Shop https://t.co/8NFfB2pm10 ,Positivo
#VALUE!,@PMMG190 - Militares apreendem drogas e arma de fogo no Salgado Filho https://t.co/tcaD68bR8N ,Positivo
#VALUE!,@PMMG190 - Militares da 150ª Cia PM fazem apreensão de drogas no Bairro São Sebastião https://t.co/EIlnPm99ZL ,Positivo
#VALUE!,@PMMG190 - Militares da 150ª Cia PM fazem apreensão de drogas no Bairro São Sebastião https://t.co/fvRO2ZJcsF ,Positivo
#VALUE!,@PMMG190 - Militares do Tático Móvel prende traficante no Bairro Palmital https://t.co/9ki8i9IqKZ ,Positivo
#VALUE!,@PMMG190 - MILITARES PRENDEM AUTORES DE TRÁFICO DE DROGAS https://t.co/dHiOMvsPbw ,Positivo
#VALUE!,@PMMG190 - MILITARES PRENDEM AUTORES DE TRÁFICO DE DROGAS https://t.co/G59jbC1NYB ,Positivo
#VALUE!,@PMMG190 - Mulher é presa por tráfico de drogas no Bairro Martins https://t.co/5j8NPlqdUH ,Positivo
#VALUE!,"@PMMG190 - Ouro Preto - Durante Operação Policial, menor é apreendido por tráfico de drogas https://t.co/XKsJrndINC ",Positivo
#VALUE!,@PMMG190 - Patrocínio - Apreensão de grande quantidade de drogas e um rádio HT https://t.co/oJyNiuRJOy ,Positivo
#VALUE!,@PMMG190 - PM apreende drogas no bairro Retirinho https://t.co/Efbe4pDcYp ,Positivo
#VALUE!,@PMMG190 - PM frustra tentativa de furto em Boa Esperança https://t.co/JoMJmXovOK ,Positivo
#VALUE!,@PMMG190 - PM frustra tentativa de furto em Boa Esperança https://t.co/qyjypTHZw5 ,Positivo
#VALUE!,@PMMG190 - PM prende dupla por tráfico de drogas https://t.co/iOt2Dy9SBc ,Positivo
#VALUE!,@PMMG190 - Polícia Militar apreende arma de fogo e drogas em Itabirito (MG) https://t.co/Nh6tHepV4G ,Positivo
#VALUE!,@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE TRÁFICO DE DROGAS https://t.co/eDMcXfgZnq ,Positivo
#VALUE!,@PMMG190 - POP DA 125ª CIA APREENDE ARMA E DROGAS NO GRAJAÚ https://t.co/5MC4eGPW4K ,Positivo
#VALUE!,"@PMMG190 - Ribeirão das Neves - Militares do 40º BPM apreendem armas de fogo, drogas, dinheiro e veículo https://t.co/RF4MrUEHOo ",Positivo
#VALUE!,@PMMG190 - Ribeirão das Neves - Militares recuperam veículo e apreendem drogas e armas https://t.co/p8Opi8l9us ,Positivo
#VALUE!,@PMMG190 - São Lourenço- Jovem é preso por tráfico de drogas https://t.co/xiCdO8yCVf ,Positivo
#VALUE!,"@PMMG190 - Sete Lagoas - PM prende dois por tráfico ilícito de drogas, direção perigosa e desobediência https://t.co/KqrTQ69hSt ",Positivo
#VALUE!,@PMMG190 - Traficante preso em Perdões https://t.co/yCc5KPfZ7S ,Positivo
#VALUE!,@PMMG190 - UNAÍ - PRISÃO DE AUTORES POR ROUBO A RESIDÊNCIA. https://t.co/vwIghXNizs ,Positivo
#VALUE!,@PMMG190 - Vespasiano - PM apreende armas e drogas https://t.co/tioLkN7YgA ,Positivo
#VALUE!,"Ação da Polícia Civil (de grande mérito) impediu explosão e roubo do Banco do Brasil em Mato Verde/MG.
https://t.co/3lhzITRqMh ",Positivo
#VALUE!,"Ação inteligente e corajosa PC, norte de Minas, impediu mais uma barbárie. 7 bandidos fortemente armados abatidos em tiroteio. Parabéns! ",Positivo
#VALUE!,Acusados de roubo em Perdigão são detidos na MG-050 em Divinópolis https://t.co/w8GCcwpj4V ,Positivo
#VALUE!,"Após roubo, PM apreende moto e duas pistolas em Mata Verde, MG https://t.co/QdmLuu2TQb #valedojequitinhonha ",Positivo
#VALUE!,Autor de furto de picape detido na MG-427 um dia após deixar prisão https://t.co/NIgnRR3Lb7 https://t.co/uRHvcKHq5H ,Positivo
#VALUE!,"Bom dia segue ocorrência em Lavras,Mg com êxito na captura de um autor de roubo que gostaríamos qu... https://t.co/J3Mj2Znmou ",Positivo
#VALUE!,"Bom dia segue ocorrência em Lavras,Mg com êxito na captura de um autor de roubo que gostaríamos qu... https://t.co/r96bGzq8Dq ",Positivo
#VALUE!,Bom dia. Alô Dr secretário de segurança pública e PM PE espelhem-se na PM de Minas Gerais. ,Positivo
#VALUE!,Drogas e uma arma de fogo são apreendidas pela PM em Perdigão/MG https://t.co/CMIgWGVYlt https://t.co/OPNAR9fY6Z ,Positivo
#VALUE!,"Dupla é presa com drogas, arma e carro roubado em Patos de Minas

Saiba mais: https://t.co/94N9UK5rL7 ",Positivo
#VALUE!,"Dupla é presa com drogas, arma e carro roubado em Patos de Minas

Saiba mais: https://t.co/PMDelEJg47 https://t.co/KinXwKgnn6 ",Positivo
#VALUE!,Dupla suspeita de assaltos é presa com drogas em Pará de Minas https://t.co/GHmm9CqXLW ,Positivo
#VALUE!,G1 - Operação contra furto e roubo é realizada em Patos de Minas - ht ... https://t.co/Q3O6Fo7sau ,Positivo
#VALUE!,G1 Sul de Minas | Suspeitos de envolvimento em roubo de bancos no Sul de MG são presos https://t.co/c7L7D77Fp7 https://t.co/TKU2nEA1Ap ,Positivo
#VALUE!,Homem é preso com mais R$ 22 mil e drogas em Juiz de Fora/MG https://t.co/k9S4Q3qUbn https://t.co/DRmarkeiJd ,Positivo
#VALUE!,Homem é preso em Belo Horizonte suspeito de tráfico de drogas https://t.co/9PlKnaqN4D https://t.co/HoeVNrz2by ,Positivo
#VALUE!,Homem é preso suspeito de envolvimento com tráfico de drogas em Belo Horizonte https://t.co/CW0QZAPc4F ,Positivo
#VALUE!,Homem tenta correr da polícia e acaba preso por tráfico de drogas https://t.co/PWnfE6Iu2B #R7MG #RecordTVMinas ,Positivo
#VALUE!,Jovem é preso com drogas dentro de ônibus na BR-116 em Leopoldina/MG https://t.co/ndMnRkBcNz https://t.co/9E3YY7nqhh ,Positivo
#VALUE!,"Matipó/MG: Novamente receptador é preso, dessa vez por Tráfico ilícito de drogas e Comércio ilegal de munições https://t.co/YteCv54gbK ",Positivo
#VALUE!,Minas Acontece - Polícia Civil mata 07 “cangaceiros” no Norte de Minas e impede roubo a banco https://t.co/HxYPkbzEZr ,Positivo
#VALUE!,"Minas que se creen piolas por pegarle a otra mina, y después son las mismas que hablan de la violencia de género. Hablame de ignorancia! ",Positivo
#VALUE!,"Motorista e passageira são presos com mais de 21kg de drogas em Mata Verde, MG https://t.co/sxl6hBzbQj ",Positivo
#VALUE!,"New post: ""Homem é preso suspeito de envolvimento com tráfico de drogas em Belo Horizonte"" https://t.co/ZcrhXpXp1P ",Positivo
#VALUE!,"New post: ""Operação contra furto e roubo é realizada em Patos de Minas"" https://t.co/MbwfYizpe1 ",Positivo
#VALUE!,"New post: ""PM apreende drogas na casa de avós de adolescente em Montes Claros"" https://t.co/mdZUUrANEp ",Positivo
#VALUE!,"New post: ""Quatro homens são presos por tráfico de drogas em Janaúba"" https://t.co/WXCrPIExSu ",Positivo
#VALUE!,"New post: ""Quatro homens são presos suspeitos de tráfico de drogas em Pirapora"" https://t.co/fYCyI8cZ3U ",Positivo
#VALUE!,"New post: ""Suspeito de tráfico de drogas é detido com mais de R$ 22 mil em Juiz de Fora"" https://t.co/cmiWk5soEv ",Positivo
#VALUE!,"New post: ""Suspeitos de envolvimento com tráfico de drogas são detidos em Belo Horizonte"" https://t.co/gJIbePsWw1 ",Positivo
#VALUE!,"New post: ""Suspeitos de envolvimento em roubo de bancos no Sul de MG são presos"" https://t.co/SHfVv46HqC ",Positivo
#VALUE!,"New post: ""Três homens são detidos após roubo em loja de celulares em Ipatinga"" https://t.co/HrulkUISoj ",Positivo
#VALUE!,Notícias: *MATA VERDE MG– Mais de 21kg de drogas são apreend... https://t.co/T5C7u9ncG5 ,Positivo
#VALUE!,Operação contra furto e roubo é realizada em Patos de Minas https://t.co/gpnRzqjiZ4 ,Positivo
#VALUE!,"PM APREENDE DROGAS E ARMA DE FOGO EM RIO PARDO DE MINAS
#PMMG #2ªCiaPMInd Polícia Militar - Taiobeiras
#curta... https://t.co/3eTfSeVsvj ",Positivo
#VALUE!,PM apreende drogas na casa de avós de adolescente em Montes Claros https://t.co/iHrsmO3ykH ,Positivo
#VALUE!,PM apreende drogas na casa de avós de adolescente em Montes Claros https://t.co/iHrsmO3ykH ,Positivo
#VALUE!,PM apreende drogas na casa de avós de adolescente em Montes Claros https://t.co/jSBqugLq4h ,Positivo
#VALUE!,PM apreende drogas na casa de avós de adolescente em Montes Claros https://t.co/9Cnui8QrVE ,Positivo
#VALUE!,PM apreende drogas na casa de avós de adolescente em Montes Claros https://t.co/g6tMzNeK2l ,Positivo
#VALUE!,PM apreende drogas na casa de avós de adolescente em Montes Claros https://t.co/gFskw0jsYO #SomosTodosDilma #Raynniere #BuyRaynniereOnItun… ,Positivo
#VALUE!,Pm aprende menor com simulacro de arma e Drogas em Imbé de Minas. https://t.co/5BZIRPn6wW ,Positivo
#VALUE!,Polícia Civil mata 07 “cangaceiros” no Norte de Minas e impede roubo a banco (Mais informações: https://t.co/zrDk8b95DP) ,Positivo
#VALUE!,Polícia Civil prende traficante suspeito de ordenar o assassinato de assaltante - Gerais - Estado de Minas https://t.co/5I4YMgWbCb ,Positivo
#VALUE!,POLICIA MILITAR RECUPERA CARGA DE CAFÉ E PRENDE AUTOR DE ROUBO EM IBIÁ/MG https://t.co/5u6XtYTmmy ,Positivo
#VALUE!,"Policiais civis impedem roubo a banco, trocam tiros e matam 7 ladrões em Mato Verde, MG https://t.co/WHp3fJix5K ",Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba #G1 https://t.co/1ZDcQY1HkU ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/0UXusfBps9 ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/0UXusfjOAB ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/1KzFe5k6sb #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/dy9pa1Ku8b ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/dy9pa1Ku8b ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/IXdGfKmaOK ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/BELnetI07B https://t.co/YxCzqXl8fc ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/bi3hOW35xU https://t.co/unXgqCX9EU ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/F26pCdbklf https://t.co/tbdIvLIOF5 ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/GZsj44V3LW https://t.co/dSiWMcXJeF ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/JSCSSuoPc6 https://t.co/kQDkbzkFM9 ,Positivo
#VALUE!,Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/M8n5tJ4ctk https://t.co/bCeqYAsIxB ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/JK2nlShrHn ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/uohI4u0REg ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/uohI4u0REg ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/2QMnoJXU9B ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/2T0z3eWXnl https://t.co/SZluY1Y0GD ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/dflEBG9G9M https://t.co/F5cRXC5RgZ ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/dRq0BzsllI https://t.co/hS0iiIlcxc ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/FPMUAa24We ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/h69o5cCXlE #SomosTodosDilma #Raynniere #BuyRaynniereOnItu… ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/hhQkz149PD ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/P2uEUDk3Ql ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/tBxFmVYNbn ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/uGOKth4Nl4 https://t.co/K6uHiTTlpz ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/Ugqil0H1DV https://t.co/735HzMygcN ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/vFWtt85vRv https://t.co/HzolLDmT6P ,Positivo
#VALUE!,Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/VPIxCgf6JJ ,Positivo
#VALUE!,"RT
Mulher foi presa e responderá por tráfico internacional de drogas. Investigação começou após macapaense ser presa em MG com cocaína. ",Positivo
#VALUE!,@filhobbb: Assaltante é baleado por policial após roubo à pizzaria em Uberlândia https://t.co/9JynxvUTMt ,Positivo
#VALUE!,@filhobbb: Jovem é preso em flagrante por tráfico de drogas em Uberlândia https://t.co/Tn1XXvhKLv ,Positivo
#VALUE!,@filhobbb: Menores são apreendidos por roubo e tráfico de drogas em Uberlândia https://t.co/ypB1qmWhBR ,Positivo
#VALUE!,@filhobbb: Polícia apresenta mais dois suspeitos de furto e roubo de gado em MG https://t.co/ifYtZyj2LP ,Positivo
#VALUE!,"@Hugotim1: #timbeta #globo Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/NWTiWwlpNF #OperacaoBet… ",Positivo
