    ,Text,Classificacao
2725,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2726,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2727,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2728,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2729,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2730,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2731,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2732,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2733,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2734,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2735,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2736,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2737,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2738,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2739,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2740,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2741,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2742,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2743,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2744,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2745,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2746,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2747,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2748,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2749,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2750,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2751,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2752,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2753,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2754,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2755,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2756,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2757,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2758,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2759,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2760,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2761,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2762,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2763,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2764,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2765,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2766,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2767,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2768,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2769,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2770,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2771,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2772,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2773,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2774,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2775,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2776,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2777,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2778,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2779,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2780,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2781,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2782,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2783,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2784,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2785,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2786,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2787,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2788,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2789,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2790,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2791,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2792,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2793,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2794,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2795,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2796,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2797,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2798,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2799,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2800,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2801,@cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS                                                     ,Neutro
2802,"@dandanash: Un grupo de choque flotó sobre la CDMX y el Estado de México, y explotó todos los walmay chedraui con su rasho láser. #Cu…   ",Neutro
2803,"@daniakacosta: El lamentable estado de la segunda división lo demuestra el Osasuna, que vete a saber cómo, apareció en primera este año.    ",Neutro
2804,@darkseid70: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/RIdC2X9t1R                                    ,Negativo     
2805,"@deborareis_m: Governo de Minas Gerais gasta R$ 50,8 milhões com helicópteros https://t.co/pSIDVaZoJh via @UOLNoticias @UOL                 ",Negativo     
2806,"@deborareis_m: Governo de Minas Gerais gasta R$ 50,8 milhões com helicópteros https://t.co/pSIDVaZoJh via @UOLNoticias @UOL                 ",Negativo     
2807,"@deborareis_m: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.co/AD7K76bCDZ via @UOLNoticias @UOL    ",Negativo     
2808,@decireth3003: Zenaida Gallardo asume Gobernación del estado #Barinas Viva la Mujer Revolucionaria.  @zenaidagallard3 .@NicolasMaduro ht…     ,Neutro
2809,@deivaolm: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/nLxgWiu5Ps by #folha via @c0nvey                ,Negativo     
2810,@deivaolm: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/nLxgWiu5Ps by #folha via @c0nvey                ,Negativo     
2811,@deivaolm: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/nLxgWiu5Ps by #folha via @c0nvey                ,Negativo     
2812,"@delfinasivori_: @jadexjauregui JAJAJAJAJA fiorella habrá estado con más minas que vos, q flasheas. La q anda diciéndole me gustas a pib…   ",Neutro
